method_id,long_violation_seconds,short_violation_seconds,long_maximum_excess_db,short_maximum_excess_db,eligible_floor_violation_user_intervals,eligible_floor_violation_user_seconds,total_normalized_floor_shortfall,final_moving_pf_utility,duration_weighted_mean_moving_pf_utility,protected_active_eligible_p05_bps_hz,protected_active_eligible_geometric_mean_bps_hz,total_active_eligible_p05_bps_hz,total_active_eligible_geometric_mean_bps_hz,sector_mute_interval_count,intervals_with_any_sector_mute,maximum_muted_sector_count,runtime_seconds,extra,pass_slot,protected_sample_count,interval_count,method_action_sha256,method_sector_scale_sha256,method_stream_action_sha256,runtime_scope,candidate_strict_local_scope_gate,candidate_strict_post_mode_power_gate,candidate_q0_envelope_deployable_actions,candidate_unresolved_deployable_intervals,candidate_network_wide_shutdown_intervals,candidate_maximum_mutable_sector_count,candidate_maximum_external_interferers_per_violating_user,candidate_maximum_eess_backoff_sectors,candidate_maximum_strict_post_mode_power_ratio,candidate_maximum_q0_power_envelope_ratio,candidate_maximum_normalized_floor_shortfall,candidate_baseline_noop_intervals,candidate_local_grid_repair_intervals,candidate_local_stream_repair_intervals,candidate_information_exchange_locality_certified,candidate_action_scope_locality_verified,candidate_global_oracles_classification_only,candidate_local_table_build_seconds_sum,candidate_repair_solver_seconds_sum,candidate_local_table_build_seconds_max,candidate_repair_solver_seconds_max,candidate_repair_solver_seconds_p95_nonzero,candidate_changed_stream_coefficient_count_sum,candidate_changed_sector_interval_count_sum,candidate_maximum_changed_stream_coefficients_per_interval,candidate_maximum_changed_sectors_per_interval,candidate_incremental_float32_payload_lower_bound_bytes_sum,candidate_payload_claim_boundary,campaign_seed,development_replay
candidate_v4_4_floor_first_protected_subband_scheduling,0,0,-0.0301857031900273,-14.040585858449466,4,20,0.0585387483416853,44.75742746669128,88.22355261899152,0.1692229011231609,1.874746328199221,0.2948146113389026,2.249084963706986,144,57,6,3.3349508359096944,"{'action_class_counts': {'FLOOR_FIRST_PROTECTED_SUBBAND_SCHEDULING_G0': 36, 'SPARSE_LOCAL_FROZEN_GRID_SECTOR_REPAIR': 58, 'NO_FEASIBLE_DEPLOYABLE_ACTION_FOUND': 4, 'BASELINE_NOOP': 20}, 'strict_local_scope_gate': 'PASS', 'strict_local_scope_violation_intervals': 0, 'strict_post_mode_selected_power_gate': 'PASS', 'strict_post_mode_power_violation_intervals': 0, 'q0_envelope_deployable_actions': 0, 'unresolved_deployable_intervals': 4, 'diagnostic_g8_scheduling_feasible_intervals': 0, 'network_wide_shutdown_intervals': 0, 'maximum_normalized_floor_shortfall': 0.014634687099131478, 'maximum_mutable_sector_count': 11, 'maximum_external_interferers_per_violating_user': 2, 'maximum_eess_backoff_sectors': 2, 'maximum_post_mode_selected_power_ratio': 1.0000000000000004, 'maximum_strict_post_mode_selected_power_ratio': 1.0000000000000004, 'maximum_q0_nominal_power_envelope_ratio': 1.0, 'protected_subband_scheduling_intervals': 36, 'protected_subband_scheduling_success_intervals': 36, 'protected_subband_scheduling_failure_intervals': 4, 'protected_subband_scheduling_guard_limit_counts': {'0': 36}, 'maximum_schedule_mode_count': 48, 'maximum_schedule_guard_sector_count': 0, 'schedule_slots_per_second': 2000, 'scheduled_nonbaseline_slots_per_second_sum': 24453, 'maximum_scheduled_nonbaseline_slots_per_second': 994, 'maximum_protected_subband_scheduled_fraction': 0.497, 'maximum_schedule_nonzero_mode_count': 4, 'maximum_schedule_critical_sector_count': 3, 'maximum_schedule_mutable_sector_count': 3, 'local_table_build_seconds_sum': 0.4176823883317411, 'local_table_build_seconds_max': 0.005748713854700327, 'repair_solver_seconds_sum': 2.4196565062738955, 'repair_solver_seconds_max': 0.17273831414058805, 'repair_solver_seconds_p95_nonzero': 0.04407642858568579, 'schedule_solver_seconds_sum': 0.26503352262079716, 'schedule_solver_seconds_max': 0.06212729215621948, 'candidate_end_to_end_seconds': 3.3349163560196757, 'information_exchange_locality_certified': False, 'action_scope_locality_verified': True, 'global_oracles_classification_only': True, 'changed_stream_coefficient_count_sum': 631, 'changed_sector_interval_count_sum': 172, 'maximum_changed_stream_coefficients_per_interval': 11, 'maximum_changed_sectors_per_interval': 3, 'incremental_float32_payload_lower_bound_bytes_sum': 3148, 'payload_claim_boundary': 'LOWER_BOUND_FOR_CHANGED_FLOAT32_STREAM_COEFFICIENTS_PLUS_SCHEDULE_COUNTS_NOT_A_SERIALIZED_PROTOCOL_MEASUREMENT', 'claim_boundary': 'DEVELOPMENT_REPLAY_ON_PREVIOUSLY_OBSERVED_SEEDS_NOT_CONFIRMATORY_NOT_CALIBRATION_NOT_REGULATORY_COMPLIANCE'}",0,587,118,266f011fd53bc040f32afbc002727fb401b6fd5ed2b68aaa822a1e54748026f5,41a42d3ec6896e864b39035f12982bca50ea25de5ddad237537f863a9445c77c,cf2d0a808ffcfeff60183bbcbdc97594ec130a1e36acc443f6419a84279c9b6d,candidate_end_to_end_including_sequential_fallback_and_repair_oracles,PASS,PASS,0.0,4.0,0.0,11.0,2.0,2.0,1.0000000000000004,1.0,0.0146346870991314,20.0,58.0,0.0,False,True,True,0.4176823883317411,2.4196565062738955,0.0057487138547003,0.172738314140588,0.0440764285856857,631.0,172.0,11.0,3.0,3148.0,LOWER_BOUND_FOR_CHANGED_FLOAT32_STREAM_COEFFICIENTS_PLUS_SCHEDULE_COUNTS_NOT_A_SERIALIZED_PROTOCOL_MEASUREMENT,44001,True
robust_predictive_constrained_pf_with_sector_selective_fallback,0,0,-0.0035613375544499,-14.038813461717814,142,707,17.564247970099867,44.51822963953876,88.14384959114167,0.1784031158132233,1.9154889615784216,0.2948064821096465,2.2473611822709447,106,19,6,8.226885816082358,{'mode_command_feasible': True},0,587,118,266f011fd53bc040f32afbc002727fb401b6fd5ed2b68aaa822a1e54748026f5,01cc608c8600d7f917aa79ef9d8b7a8820f32744564bcd53b0d6aac8204cc7bc,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44001,True
static_robust_constrained_pf_with_sector_selective_fallback,0,0,-0.006258472149609,-14.705530018895336,178,887,18.87114832376696,44.24857395064343,87.9824323920595,0.1957831309708216,1.8926352490051443,0.294790014595054,2.2453299670506577,0,0,0,0.621398352086544,"{'static_mode_feasible': True, 'static_pre_fallback_ratio': 0.8598858640145536}",0,587,118,9cb6d45d1e0acc46884012cfd24ccfa6a85d3c0ed76c9c62bb302346a80ee144,d0cc658e15d744eb2ef468c36435a5223053a30a87f4ae690f2578f5da336c15,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44001,True
delayed_myopic_constrained_pf_with_reactive_sector_fallback,0,0,-0.0062418363367409,-14.03631170388583,142,707,17.549706295750077,44.47482179584215,88.06352319873038,0.158243573697876,1.882029713401796,0.2948080016918968,2.2464486941271926,104,19,7,0.5693688318133354,{},0,587,118,3b9aedee76bfd1c1e314faf775de507bba0fc22bc7708b42af85d8a3c6fd9dfa,feae5b97e849fe25a541e67eddc32146e0d9ad78de8b4c9e371303987799e87e,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44001,True
delayed_myopic_constrained_pf_unshielded,40,0,3.0079443892925224,-10.984458844623964,141,702,17.544029576982535,44.42705551035012,88.13424071982989,0.1957646788070455,1.9252894461489665,0.2947899591867319,2.2475351651737,0,0,0,7.219062590971589,{'mode_interval_max_ratio': 1.9989155152812257},0,587,118,69c0ad47192cc7c8ec4f04f991e8ed767d4a431615217a4394e9eba2524aaf64,206c55dc4e9a354aa3b3bcce52880cfde503dc24c7eda24b47d152d9e965c2f8,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44001,True
virtual_queue_unshielded,154,0,4.680103245740744,-10.09584227486863,158,787,17.897588829076103,44.316456274001965,88.05333454354009,0.1958074505687643,1.908149889329778,0.2947895972272636,2.246459650634187,0,0,0,5.410647568292916,"{'maximum_queue': 2.8952732215545436, 'price_gain': 1.0}",0,587,118,3cbf047759b8e442732ef22c665a7b477e0633c543a786f6f9230e5533e14175,206c55dc4e9a354aa3b3bcce52880cfde503dc24c7eda24b47d152d9e965c2f8,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44001,True
uniform_protected_tone_backoff,0,0,2.8929823996598604e-15,-14.00544308019323,142,707,17.568176501154532,44.3367138500598,87.73110438056256,0.1956728237559243,1.874113754837328,0.2946955321357145,2.241995436993121,0,0,0,0.0810412829741835,{},0,587,118,266f011fd53bc040f32afbc002727fb401b6fd5ed2b68aaa822a1e54748026f5,7008d2c305f69dc6ab58a8811d0dacc3f1dd783e2b5b96bbe3e154f7d2b8ff80,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44001,True
hard_spatial_null_or_exact_mute,0,0,-0.0629841624662334,-14.976890093403489,1238,6187,40.1131962492426,44.179973545139134,86.16866030340518,0.0,0.756520934542142,0.2941916622370865,2.2183275950927626,570,10,57,0.0177427879534661,{},0,587,118,1b8552d981e4c61086437d2c5e5afe67390605d69d7669e7a325e611ebb48417,3589e0c5b6944252569b631438270516a8d118e0c0689cf592182c3b39587dc6,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44001,True
common_scale_instantaneous_noncausal_reference,0,0,1.3500584531745998e-14,-14.73400573298893,178,887,18.86958255057243,44.25142687313969,87.99166896203992,0.1960434460731124,1.8956319148544671,0.2947920557962571,2.245464866471962,0,0,0,0.2397242002189159,"{'time_resolution_seconds': 1, 'delay_intervals': 0, 'slew_constraint': False}",0,587,118,a5cab9e2057ffa13ea3d92e386c0ec91c0608770ef60985854977b9384a7944e,206c55dc4e9a354aa3b3bcce52880cfde503dc24c7eda24b47d152d9e965c2f8,NOT_APPLICABLE,legacy_method_specific_not_cross_method_comparable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44001,True
candidate_v4_4_floor_first_protected_subband_scheduling,0,0,-0.0049995076200516,-14.079557609454136,1,5,0.0146346870984391,56.66449035181415,89.29441679994886,0.1677434443069062,1.874529378418288,0.2947964470084855,2.236933604007502,142,54,6,5.919580377172679,"{'action_class_counts': {'FLOOR_FIRST_PROTECTED_SUBBAND_SCHEDULING_G0': 39, 'SPARSE_LOCAL_FROZEN_GRID_SECTOR_REPAIR': 55, 'NO_FEASIBLE_DEPLOYABLE_ACTION_FOUND': 1, 'BASELINE_NOOP': 20}, 'strict_local_scope_gate': 'PASS', 'strict_local_scope_violation_intervals': 0, 'strict_post_mode_selected_power_gate': 'PASS', 'strict_post_mode_power_violation_intervals': 0, 'q0_envelope_deployable_actions': 0, 'unresolved_deployable_intervals': 1, 'diagnostic_g8_scheduling_feasible_intervals': 0, 'network_wide_shutdown_intervals': 0, 'maximum_normalized_floor_shortfall': 0.01463468709843919, 'maximum_mutable_sector_count': 8, 'maximum_external_interferers_per_violating_user': 2, 'maximum_eess_backoff_sectors': 2, 'maximum_post_mode_selected_power_ratio': 1.0000000000000004, 'maximum_strict_post_mode_selected_power_ratio': 1.0000000000000004, 'maximum_q0_nominal_power_envelope_ratio': 1.0000000000000002, 'protected_subband_scheduling_intervals': 39, 'protected_subband_scheduling_success_intervals': 39, 'protected_subband_scheduling_failure_intervals': 1, 'protected_subband_scheduling_guard_limit_counts': {'0': 39}, 'maximum_schedule_mode_count': 16, 'maximum_schedule_guard_sector_count': 0, 'schedule_slots_per_second': 2000, 'scheduled_nonbaseline_slots_per_second_sum': 26277, 'maximum_scheduled_nonbaseline_slots_per_second': 994, 'maximum_protected_subband_scheduled_fraction': 0.497, 'maximum_schedule_nonzero_mode_count': 3, 'maximum_schedule_critical_sector_count': 2, 'maximum_schedule_mutable_sector_count': 2, 'local_table_build_seconds_sum': 0.40002105524763465, 'local_table_build_seconds_max': 0.003748292103409767, 'repair_solver_seconds_sum': 3.0884430375881493, 'repair_solver_seconds_max': 0.06209149118512869, 'repair_solver_seconds_p95_nonzero': 0.058736045053228735, 'schedule_solver_seconds_sum': 2.21814006799832, 'schedule_solver_seconds_max': 0.17399201821535826, 'candidate_end_to_end_seconds': 5.919545345939696, 'information_exchange_locality_certified': False, 'action_scope_locality_verified': True, 'global_oracles_classification_only': True, 'changed_stream_coefficient_count_sum': 572, 'changed_sector_interval_count_sum': 154, 'maximum_changed_stream_coefficients_per_interval': 8, 'maximum_changed_sectors_per_interval': 2, 'incremental_float32_payload_lower_bound_bytes_sum': 2840, 'payload_claim_boundary': 'LOWER_BOUND_FOR_CHANGED_FLOAT32_STREAM_COEFFICIENTS_PLUS_SCHEDULE_COUNTS_NOT_A_SERIALIZED_PROTOCOL_MEASUREMENT', 'claim_boundary': 'DEVELOPMENT_REPLAY_ON_PREVIOUSLY_OBSERVED_SEEDS_NOT_CONFIRMATORY_NOT_CALIBRATION_NOT_REGULATORY_COMPLIANCE'}",1,571,115,2741a3a5927573029a2250791bd1ac527d3e492c5edaa7df9c9dffe2ac73d549,32478f4ef6ec1f69578b0c15b36685c310e11fd775b112ddc6e5816ad9f23cd4,9ab844e9837363db48c609d5cc7a76da3ce1a1ac85432132604de5242c88c2f6,candidate_end_to_end_including_sequential_fallback_and_repair_oracles,PASS,PASS,0.0,1.0,0.0,8.0,2.0,2.0,1.0000000000000004,1.0000000000000002,0.0146346870984391,20.0,55.0,0.0,False,True,True,0.4000210552476346,3.0884430375881493,0.0037482921034097,0.0620914911851286,0.0587360450532287,572.0,154.0,8.0,2.0,2840.0,LOWER_BOUND_FOR_CHANGED_FLOAT32_STREAM_COEFFICIENTS_PLUS_SCHEDULE_COUNTS_NOT_A_SERIALIZED_PROTOCOL_MEASUREMENT,44001,True
