campaign_seed,pass_slot,interval_index,classification,user_index,user_id,serving_sector,serving_stream,full_load_nominal_total_rate_bps_hz,current_load_nominal_total_rate_bps_hz,floor_bps_hz,floor_branch,current_load_nominal_meets_absolute_floor,current_load_serviceability_mismatch,optimistic_single_user_floor_feasible,optimistic_user_index,optimistic_serving_sector,optimistic_serving_stream,optimistic_maximum_target_stream_scale,optimistic_eess_limited_target_stream_scale,optimistic_protected_rate_bps_hz,optimistic_total_rate_bps_hz
44017,0,86,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,402897.5510809172,8.896271994928775,2.785751801118785
44017,0,86,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,13756736.801852906,5.8627064321588245,0.9640028172097528
44017,0,87,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,87,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,87,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,8666128.651977329,5.862714101780937,0.964003584171964
44017,0,88,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,88,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,88,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,7269729.417021487,5.862717306096719,0.9640039046035421
44017,0,89,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,89,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,89,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,7269729.417021487,5.862717306096719,0.9640039046035421
44017,0,90,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,90,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,292509.7101316019,8.896348189869919,2.7857594206128997
44017,0,90,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,7269729.417021487,5.862717306096719,0.9640039046035421
44017,0,91,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,6.922530683744677,5.240427965403812,0.5900366965610498
44017,0,91,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,292509.7101316019,8.896348189869919,2.7857594206128997
44017,0,91,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,7269729.417021487,5.862717306096719,0.9640039046035421
44017,0,92,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,92,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,292509.7101316019,8.896348189869919,2.7857594206128997
44017,0,92,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,7269729.417021487,5.862717306096719,0.9640039046035421
44017,0,93,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,93,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,93,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,6883750.674018721,5.862719153889308,0.964004089382801
44017,0,94,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,94,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,94,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,6883750.674018721,5.862719153889308,0.964004089382801
44017,0,95,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,95,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,95,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,5774551.33474666,5.862722749185167,0.964004448912387
44017,0,96,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,96,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,96,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,5774551.33474666,5.862722749185167,0.964004448912387
44017,0,97,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,0,97,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,97,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,5774551.33474666,5.862722749185167,0.964004448912387
44017,0,98,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,4.383368221904058,5.25711666174524,0.5917055661951927
44017,0,98,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,0,98,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,5774551.33474666,5.862722749185167,0.964004448912387
44017,0,99,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,8.567899475449671,5.23408512115238,0.5894024121359066
44017,0,99,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,345223.6190032325,8.8963079019992,2.7857553918258278
44017,0,99,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,5467957.521176027,5.862724822439127,0.964004656237783
44017,1,80,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,252.47397343707706,5.185066027760359,0.5845005027967046
44017,1,80,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,14690160.012664963,8.89587147020981,2.7857117486468885
44017,1,80,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,547665556.4239093,5.862678043713931,0.9639999783652634
44017,1,81,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,126.53673230981386,5.189671596985511,0.5849610597192197
44017,1,81,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,11668808.870678462,8.895881196632326,2.78571272128914
44017,1,81,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,435026214.65334564,5.862678696106906,0.9640000436045609
44017,1,82,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,63.41859481859006,5.196164997208716,0.5856103997415403
44017,1,82,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,5848258.037620591,8.895918093340077,2.7857164109599153
44017,1,82,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,218029585.07759264,5.862681170946382,0.9640002910885085
44017,1,83,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,31.784590097657865,5.205313054234553,0.586525205444124
44017,1,83,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,2931072.267413936,8.89597021052881,2.7857216226787886
44017,1,83,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,109273644.59387004,5.862684666746963,0.9640006406685666
44017,1,84,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,15.930030783021918,5.218187210731819,0.5878126210938506
44017,1,84,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,1469016.0012667873,8.896043826425977,2.7857289842685056
44017,1,84,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,54766555.64237541,5.862689604690354,0.9640011344629057
44017,1,85,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,8.567899475449671,5.23408512115238,0.5894024121359066
44017,1,85,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,736252.0658291309,8.896147808475016,2.7857393824734094
44017,1,85,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,27448298.51769697,5.862696579708463,0.9640018319647166
44017,1,86,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,1,86,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,402897.5510809172,8.896271994928775,2.785751801118785
44017,1,86,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,13756736.801852906,5.8627064321588245,0.9640028172097528
44017,1,87,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,18,E3_SITE_02_SEC_2_UE_3,4,2,0.10414526479608531,0.07175152031568739,0.1,ABSOLUTE_0P1,False,True,True,18,4,2,1.0,5.498761577843583,5.248447911817812,0.5908386912024498
44017,1,87,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,111,E3_SITE_10_SEC_1_UE_4,27,3,0.1966645839655716,2.1489243772922966,1.934031939563067,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,111,27,3,1.0,245346.3879615956,8.896393392943503,2.785763940920258
44017,1,87,STRICT_GLOBAL_FIXED_BEAM_SOLVER_UNCERTIFIED,156,E3_SITE_14_SEC_1_UE_1,39,0,0.40474930111088403,0.46155764942223415,0.41540188448001075,RELATIVE_0P9_CURRENT_LOAD_NOMINAL,True,False,True,156,39,0,1.0,8666128.651977329,5.862714101780937,0.964003584171964
